"group","gender","metric","value"
"HBS","Men","social_media_hours",0.69
"HBS","Men","social_media_hours",5.05
"HBS","Men","social_media_hours",6.3
"HBS","Men","social_media_hours",4.2
"HBS","Men","social_media_hours",7.8
"HBS","Men","social_media_hours",7.19
"HBS","Men","social_media_hours",6.07
"HBS","Men","social_media_hours",5.14
"HBS","Men","social_media_hours",3.9
"HBS","Men","social_media_hours",4.65
"HBS","Men","social_media_hours",5.94
"HBS","Men","social_media_hours",6.94
"HBS","Men","social_media_hours",4.41
"HBS","Men","social_media_hours",3.54
"HBS","Men","social_media_hours",9.95
"HBS","Men","social_media_hours",6.04
"HBS","Men","social_media_hours",3.19
"HBS","Men","social_media_hours",6.86
"HBS","Men","social_media_hours",5.12
"HBS","Men","social_media_hours",6.65
"HBS","Men","social_media_hours",5.1
"HBS","Men","social_media_hours",4.88
"HBS","Men","social_media_hours",5.18
"HBS","Men","social_media_hours",5.83
"HBS","Men","social_media_hours",3.78
"HBS","Men","social_media_hours",3.69
"HBS","Men","social_media_hours",4.63
"HBS","Men","social_media_hours",5.34
"HBS","Men","social_media_hours",4.37
"HBS","Men","catchup_hours",3.48
"HBS","Men","catchup_hours",1.35
"HBS","Men","catchup_hours",0.85
"HBS","Men","catchup_hours",5.84
"HBS","Men","catchup_hours",3.6
"HBS","Men","catchup_hours",2.4
"HBS","Men","catchup_hours",2.58
"HBS","Men","catchup_hours",4.18
"HBS","Men","catchup_hours",2.68
"HBS","Men","catchup_hours",3.29
"HBS","Men","catchup_hours",2.6
"HBS","Men","catchup_hours",2.25
"HBS","Men","catchup_hours",3.9
"HBS","Men","catchup_hours",3.21
"HBS","Men","catchup_hours",4.95
"HBS","Men","catchup_hours",1.31
"HBS","Men","catchup_hours",2.8
"HBS","Men","catchup_hours",2.69
"HBS","Men","catchup_hours",1.39
"HBS","Men","catchup_hours",4.5
"HBS","Men","catchup_hours",2.84
"HBS","Men","catchup_hours",0.92
"HBS","Men","catchup_hours",2.11
"HBS","Men","catchup_hours",1.34
"HBS","Men","catchup_hours",4.56
"HBS","Men","catchup_hours",6.81
"HBS","Men","catchup_hours",1.99
"HBS","Men","catchup_hours",2.86
"HBS","Men","catchup_hours",3.42
"HBS","Men","catchup_hours",7.06
"HBS","Men","catchup_hours",0
"HBS","Men","catchup_hours",2.23
"HBS","Men","catchup_hours",1.2
"HBS","Men","catchup_hours",2.66
"HBS","Men","catchup_hours",2.59
"HBS","Men","catchup_hours",1.91
"HBS","Men","catchup_hours",5.75
"HBS","Men","catchup_hours",3.39
"HBS","Men","catchup_hours",6.59
"HBS","Men","catchup_hours",4.24
"HBS","Men","catchup_hours",1.1
"HBS","Men","catchup_hours",1.87
"HBS","Men","catchup_hours",3.41
"HBS","Men","catchup_hours",2.13
"HBS","Men","catchup_hours",3.53
"HBS","Men","catchup_hours",4.1
"HBS","Men","catchup_hours",3.63
"HBS","Men","catchup_hours",2.8
"HBS","Men","catchup_hours",2.03
"HBS","Men","catchup_hours",1.07
"HBS","Men","catchup_hours",3.51
"HBS","Men","catchup_hours",4.38
"HBS","Men","catchup_hours",2.88
"HBS","Men","catchup_hours",4.13
"HBS","Men","catchup_hours",6.34
"HBS","Men","catchup_hours",5.9
"HBS","Men","catchup_hours",2.26
"HBS","Men","catchup_hours",3.82
"HBS","Men","catchup_hours",1.95
"HBS","Men","catchup_hours",4.03
"HBS","Men","catchup_hours",2.91
"HBS","Men","catchup_hours",3.42
"HBS","Men","catchup_hours",1.71
"HBS","Men","catchup_hours",4.81
"HBS","Men","catchup_hours",2.87
"HBS","Men","catchup_hours",2.33
"HBS","Men","catchup_hours",2.89
"HBS","Men","catchup_hours",3.11
"HBS","Men","catchup_hours",5.46
"HBS","Men","catchup_hours",1.33
"HBS","Men","catchup_hours",6.69
"HBS","Men","catchup_hours",1.84
"HBS","Men","catchup_hours",3.26
"HBS","Men","catchup_hours",0
"HBS","Men","catchup_hours",2.02
"HBS","Men","catchup_hours",4.1
"HBS","Men","catchup_hours",3.76
"HBS","Men","catchup_hours",3.62
"HBS","Men","catchup_hours",2.3
"HBS","Men","catchup_hours",0.23
"HBS","Men","catchup_hours",1.39
"HBS","Men","catchup_hours",2.66
"HBS","Men","catchup_hours",3.93
"HBS","Men","catchup_hours",4.26
"HBS","Men","catchup_hours",2.55
"HBS","Men","catchup_hours",2.77
"HBS","Men","catchup_hours",2.76
"HBS","Men","catchup_hours",3.09
"HBS","Men","catchup_hours",5.31
"HBS","Men","catchup_hours",1.91
"HBS","Men","catchup_hours",2.69
"HBS","Men","catchup_hours",3.12
"HBS","Men","catchup_hours",0.99
"HBS","Men","catchup_hours",1.62
"HBS","Men","catchup_hours",3.3
"HBS","Men","catchup_hours",3.64
"HBS","Men","catchup_hours",4.71
"HBS","Men","catchup_hours",2.3
"HBS","Men","catchup_hours",5.18
"HBS","Men","catchup_hours",1.7
"HBS","Men","reading_hours",0.81
"HBS","Men","reading_hours",0.11
"HBS","Men","reading_hours",6.21
"HBS","Men","reading_hours",4.61
"HBS","Men","reading_hours",3.74
"HBS","Men","reading_hours",3.41
"HBS","Men","reading_hours",7.17
"HBS","Men","reading_hours",6.4
"HBS","Men","reading_hours",1.99
"HBS","Men","reading_hours",1.22
"HBS","Men","reading_hours",6.17
"HBS","Men","reading_hours",5.12
"HBS","Men","reading_hours",2.98
"HBS","Men","reading_hours",4.79
"HBS","Men","reading_hours",0
"HBS","Men","reading_hours",2.67
"HBS","Men","reading_hours",4.87
"HBS","Men","reading_hours",3.85
"HBS","Men","reading_hours",1.44
"HBS","Men","reading_hours",6.03
"HBS","Men","reading_hours",6.33
"HBS","Men","reading_hours",2.12
"HBS","Men","reading_hours",3.63
"HBS","Men","reading_hours",5.46
"HBS","Men","reading_hours",5.73
"HBS","Men","reading_hours",2.94
"HBS","Men","reading_hours",2.24
"HBS","Men","reading_hours",4.69
"HBS","Men","reading_hours",0.17
"HBS","Men","reading_hours",2.1
"HBS","Men","reading_hours",5.55
"HBS","Men","reading_hours",0.59
"HBS","Men","reading_hours",1.6
"HBS","Men","reading_hours",3.52
"HBS","Men","reading_hours",3.4
"HBS","Men","reading_hours",0.49
"HBS","Men","reading_hours",5.02
"HBS","Men","reading_hours",1.96
"HBS","Men","reading_hours",3.68
"HBS","Men","reading_hours",3.61
"HBS","Men","reading_hours",5.39
"HBS","Men","reading_hours",3.87
"HBS","Men","reading_hours",3.73
"HBS","Men","reading_hours",7.31
"HBS","Men","reading_hours",4.74
"HBS","Men","reading_hours",5.25
"HBS","Men","reading_hours",4.95
"HBS","Men","reading_hours",5.14
"HBS","Men","reading_hours",6.67
"HBS","Men","reading_hours",3.89
"HBS","Men","reading_hours",4.49
"HBS","Men","reading_hours",7.94
"HBS","Men","reading_hours",2.94
"HBS","Men","reading_hours",6.58
"HBS","Men","reading_hours",2.79
"HBS","Men","reading_hours",7.42
"HBS","Men","reading_hours",2.67
"HBS","Men","reading_hours",2.37
"HBS","Men","reading_hours",6.07
"HBS","Men","reading_hours",5.93
"HBS","Men","reading_hours",5.1
"HBS","Men","reading_hours",4.55
"HBS","Men","reading_hours",4.48
"HBS","Men","reading_hours",8.11
"HBS","Men","reading_hours",1.13
"HBS","Men","reading_hours",2.03
"HBS","Men","reading_hours",1.44
"HBS","Men","reading_hours",5.92
"HBS","Men","reading_hours",3.51
"HBS","Men","reading_hours",3.74
"HBS","Men","reading_hours",7.57
"HBS","Men","reading_hours",2.84
"HBS","Men","reading_hours",8.05
"HBS","Men","reading_hours",1.18
"HBS","Men","reading_hours",6.64
"HBS","Men","reading_hours",4.65
"HBS","Men","reading_hours",3.22
"HBS","Men","reading_hours",3.65
"HBS","Men","reading_hours",6.68
"HBS","Men","reading_hours",7.41
"HBS","Men","reading_hours",0.64
"HBS","Men","reading_hours",10.84
"HBS","Men","reading_hours",9.16
"HBS","Men","reading_hours",2.95
"HBS","Men","reading_hours",3.87
"HBS","Men","reading_hours",2.67
"HBS","Men","reading_hours",3.81
"HBS","Men","reading_hours",5.48
"HBS","Men","reading_hours",4.21
"HBS","Men","reading_hours",4.38
"HBS","Men","reading_hours",6.96
"HBS","Men","reading_hours",0
"HBS","Men","reading_hours",3.02
"HBS","Men","reading_hours",4.29
"HBS","Men","reading_hours",2.43
"HBS","Men","reading_hours",6.12
"HBS","Men","reading_hours",3.11
"HBS","Men","reading_hours",3.14
"HBS","Men","reading_hours",6.38
"HBS","Men","reading_hours",5.67
"HBS","Women","life_satisfaction",6.77
"HBS","Women","life_satisfaction",6.51
"HBS","Women","life_satisfaction",4.83
"HBS","Women","life_satisfaction",5.95
"HBS","Women","life_satisfaction",10
"HBS","Women","life_satisfaction",6.94
"HBS","Women","life_satisfaction",8.37
"HBS","Women","life_satisfaction",6.72
"HBS","Women","life_satisfaction",7.91
"HBS","Women","life_satisfaction",6.92
"HBS","Women","life_satisfaction",9.05
"HBS","Women","life_satisfaction",6.24
"HBS","Women","life_satisfaction",4.44
"HBS","Women","life_satisfaction",8.35
"HBS","Women","life_satisfaction",6.64
"HBS","Women","life_satisfaction",9.2
"HBS","Women","life_satisfaction",7.19
"HBS","Women","life_satisfaction",9.18
"HBS","Women","life_satisfaction",7.53
"HBS","Women","life_satisfaction",6.48
"HBS","Women","life_satisfaction",8.09
"HBS","Women","life_satisfaction",6.31
"HBS","Women","life_satisfaction",9.53
"HBS","Women","life_satisfaction",7.22
"HBS","Women","life_satisfaction",3.96
"HBS","Women","life_satisfaction",6.29
"HBS","Women","life_satisfaction",4.55
"HBS","Women","life_satisfaction",3.73
"HBS","Women","life_satisfaction",7.09
"HBS","Women","life_satisfaction",7.97
"HBS","Women","life_satisfaction",5.86
"HBS","Women","life_satisfaction",5.01
"HBS","Women","life_satisfaction",6.1
"HBS","Women","life_satisfaction",4.67
"HBS","Women","life_satisfaction",8.05
"HBS","Women","life_satisfaction",7.86
"HBS","Women","life_satisfaction",4.61
"HBS","Women","life_satisfaction",6.06
"HBS","Women","life_satisfaction",8.57
"HBS","Women","life_satisfaction",6.75
"HBS","Women","life_satisfaction",7.01
"HBS","Women","life_satisfaction",7.63
"HBS","Women","life_satisfaction",7.94
"HBS","Women","life_satisfaction",8.81
"HBS","Women","life_satisfaction",8.16
"HBS","Women","life_satisfaction",4.93
"HBS","Women","life_satisfaction",6.46
"HBS","Women","life_satisfaction",7.45
"HBS","Women","life_satisfaction",6.84
"HBS","Women","life_satisfaction",3.73
"HBS","Women","life_satisfaction",5.86
"HBS","Women","life_satisfaction",8.52
"HBS","Women","life_satisfaction",7.24
"HBS","Women","life_satisfaction",4.79
"HBS","Women","life_satisfaction",7.32
"HBS","Women","life_satisfaction",6.76
"HBS","Women","life_satisfaction",8.01
"HBS","Women","life_satisfaction",10
"HBS","Women","life_satisfaction",4.73
"HBS","Women","life_satisfaction",6.24
"HBS","Women","life_satisfaction",6.79
"HBS","Women","life_satisfaction",3.8
"HBS","Women","life_satisfaction",6.95
"HBS","Women","life_satisfaction",6.11
"HBS","Women","life_satisfaction",10
"HBS","Women","life_satisfaction",2.62
"HBS","Women","life_satisfaction",9.23
"HBS","Women","life_satisfaction",8.51
"HBS","Women","life_satisfaction",8.1
"HBS","Women","life_satisfaction",7.22
"HBS","Women","life_satisfaction",5.93
"HBS","Women","life_satisfaction",8.66
"HBS","Women","life_satisfaction",5.67
"HBS","Women","life_satisfaction",8.04
"HBS","Women","life_satisfaction",7.6
"HBS","Women","life_satisfaction",8.61
"HBS","Women","life_satisfaction",6.11
"HBS","Women","life_satisfaction",6.13
"HBS","Women","life_satisfaction",7.45
"HBS","Women","life_satisfaction",7.46
"HBS","Women","life_satisfaction",9.06
"HBS","Women","life_satisfaction",7.73
"HBS","Women","life_satisfaction",7.22
"HBS","Women","life_satisfaction",8.26
"HBS","Women","life_satisfaction",6.18
"HBS","Women","life_satisfaction",8.64
"HBS","Women","life_satisfaction",5.47
"HBS","Women","life_satisfaction",7.51
"HBS","Women","life_satisfaction",4.44
"HBS","Women","life_satisfaction",7.37
"HBS","Women","life_satisfaction",4.65
"HBS","Women","life_satisfaction",6.65
"HBS","Women","life_satisfaction",4.36
"HBS","Women","life_satisfaction",6.04
"HBS","Women","life_satisfaction",5.84
"HBS","Women","life_satisfaction",7.83
"HBS","Women","life_satisfaction",6.13
"HBS","Women","life_satisfaction",5.85
"HBS","Women","life_satisfaction",8.83
"HBS","Women","life_satisfaction",9.5
"HBS","Women","sleep_hours",62.56
"HBS","Women","sleep_hours",47.05
"HBS","Women","sleep_hours",63.66
"HBS","Women","sleep_hours",48.63
"HBS","Women","sleep_hours",55.57
"HBS","Women","sleep_hours",60.41
"HBS","Women","sleep_hours",54.72
"HBS","Women","sleep_hours",55.1
"HBS","Women","sleep_hours",56.75
"HBS","Women","sleep_hours",58.57
"HBS","Women","sleep_hours",58.47
"HBS","Women","sleep_hours",45.64
"HBS","Women","sleep_hours",54.95
"HBS","Women","sleep_hours",57.72
"HBS","Women","sleep_hours",59.54
"HBS","Women","sleep_hours",54.1
"HBS","Women","sleep_hours",51.78
"HBS","Women","sleep_hours",47.79
"HBS","Women","sleep_hours",51.63
"HBS","Women","sleep_hours",55.27
"HBS","Women","sleep_hours",52.19
"HBS","Women","sleep_hours",59.57
"HBS","Women","sleep_hours",58.21
"HBS","Women","sleep_hours",46.35
"HBS","Women","sleep_hours",57.9
"HBS","Women","sleep_hours",59.25
"HBS","Women","sleep_hours",54.43
"HBS","Women","sleep_hours",55.84
"HBS","Women","sleep_hours",53.41
"HBS","Women","sleep_hours",54.24
"HBS","Women","sleep_hours",49.96
"HBS","Women","sleep_hours",58.55
"HBS","Women","sleep_hours",48.65
"HBS","Women","sleep_hours",52.46
"HBS","Women","sleep_hours",50.52
"HBS","Women","sleep_hours",50.77
"HBS","Women","sleep_hours",53.79
"HBS","Women","sleep_hours",53.09
"HBS","Women","sleep_hours",51.8
"HBS","Women","sleep_hours",54.48
"HBS","Women","sleep_hours",46.49
"HBS","Women","sleep_hours",56.67
"HBS","Women","sleep_hours",59.79
"HBS","Women","sleep_hours",48.3
"HBS","Women","sleep_hours",47.52
"HBS","Women","sleep_hours",69.39
"HBS","Women","sleep_hours",57.44
"HBS","Women","sleep_hours",56.32
"HBS","Women","sleep_hours",54.81
"HBS","Women","sleep_hours",58.96
"HBS","Women","sleep_hours",56.22
"HBS","Women","sleep_hours",52.72
"HBS","Women","sleep_hours",53.41
"HBS","Women","sleep_hours",53.93
"HBS","Women","sleep_hours",54.08
"HBS","Women","sleep_hours",51.49
"HBS","Women","sleep_hours",62.44
"HBS","Women","sleep_hours",56.56
"HBS","Women","sleep_hours",51.36
"HBS","Women","sleep_hours",59.55
"HBS","Women","sleep_hours",58.1
"HBS","Women","sleep_hours",55.17
"HBS","Women","sleep_hours",58.41
"HBS","Women","sleep_hours",50.56
"HBS","Women","sleep_hours",54.81
"HBS","Women","sleep_hours",50.01
"HBS","Women","sleep_hours",48.9
"HBS","Women","sleep_hours",54.01
"HBS","Women","sleep_hours",57.01
"HBS","Women","sleep_hours",50.52
"HBS","Women","sleep_hours",54.95
"HBS","Women","sleep_hours",45.02
"HBS","Women","sleep_hours",53.32
"HBS","Women","sleep_hours",63.02
"HBS","Women","sleep_hours",49.09
"HBS","Women","sleep_hours",48.84
"HBS","Women","sleep_hours",54.68
"HBS","Women","sleep_hours",59.21
"HBS","Women","sleep_hours",63.42
"HBS","Women","sleep_hours",70
"HBS","Women","sleep_hours",60.81
"HBS","Women","sleep_hours",60.03
"HBS","Women","sleep_hours",68.17
"HBS","Women","sleep_hours",54.19
"HBS","Women","sleep_hours",54.72
"HBS","Women","sleep_hours",57.52
"HBS","Women","sleep_hours",47.48
"HBS","Women","sleep_hours",44.99
"HBS","Women","sleep_hours",66.84
"HBS","Women","sleep_hours",52.55
"HBS","Women","sleep_hours",53.25
"HBS","Women","sleep_hours",50.04
"HBS","Women","sleep_hours",56.86
"HBS","Women","sleep_hours",59.55
"HBS","Women","sleep_hours",54.63
"HBS","Women","sleep_hours",56.09
"HBS","Women","sleep_hours",61.71
"HBS","Women","sleep_hours",55.94
"HBS","Women","sleep_hours",52.63
"HBS","Women","sleep_hours",55.64
"HBS","Women","work_hours",33.26
"HBS","Women","work_hours",40.82
"HBS","Women","work_hours",32.82
"HBS","Women","work_hours",51.15
"HBS","Women","work_hours",20.11
"HBS","Women","work_hours",43.21
"HBS","Women","work_hours",36.1
"HBS","Women","work_hours",55.9
"HBS","Women","work_hours",38.12
"HBS","Women","work_hours",43.85
"HBS","Women","work_hours",43.1
"HBS","Women","work_hours",41.98
"HBS","Women","work_hours",44.14
"HBS","Women","work_hours",55.98
"HBS","Women","work_hours",47.42
"HBS","Women","work_hours",41.57
"HBS","Women","work_hours",54.32
"HBS","Women","work_hours",44.67
"HBS","Women","work_hours",45.2
"HBS","Women","work_hours",49.96
"HBS","Women","work_hours",41.29
"HBS","Women","work_hours",45.8
"HBS","Women","work_hours",37.8
"HBS","Women","work_hours",41
"HBS","Women","work_hours",40.32
"HBS","Women","work_hours",34.88
"HBS","Women","work_hours",56.28
"HBS","Women","work_hours",35.53
"HBS","Women","work_hours",37.15
"HBS","Women","work_hours",50.6
"HBS","Women","work_hours",39.84
"HBS","Women","work_hours",49.35
"HBS","Women","work_hours",35.14
"HBS","Women","work_hours",39.9
"HBS","Women","work_hours",37.99
"HBS","Women","work_hours",32.25
"HBS","Women","work_hours",37.57
"HBS","Women","work_hours",34.76
"HBS","Women","work_hours",46.86
"HBS","Women","work_hours",37.67
"HBS","Women","work_hours",39.34
"HBS","Women","work_hours",33.38
"HBS","Women","work_hours",41.72
"HBS","Women","work_hours",27.1
"HBS","Women","work_hours",16.4
"HBS","Women","work_hours",55.04
"HBS","Women","work_hours",46.06
"HBS","Women","work_hours",45.08
"HBS","Women","work_hours",22.11
"HBS","Women","work_hours",45.42
"HBS","Women","work_hours",44.16
"HBS","Women","work_hours",39.38
"HBS","Women","work_hours",46.6
"HBS","Women","work_hours",48.96
"HBS","Women","work_hours",39.02
"HBS","Women","work_hours",55.56
"HBS","Women","work_hours",47.91
"HBS","Women","work_hours",49.8
"HBS","Women","work_hours",37.48
"HBS","Women","work_hours",38.95
"HBS","Women","work_hours",32.62
"HBS","Women","work_hours",43.26
"HBS","Women","work_hours",42.11
"HBS","Women","work_hours",40.73
"HBS","Women","work_hours",34.55
"HBS","Women","work_hours",38.14
"HBS","Women","work_hours",55.88
"HBS","Women","work_hours",32.57
"HBS","Women","work_hours",36.75
"HBS","Women","work_hours",28.77
"HBS","Women","work_hours",30.07
"HBS","Women","work_hours",37.71
"HBS","Women","work_hours",36.87
"HBS","Women","work_hours",35.06
"HBS","Women","work_hours",33.81
"HBS","Women","work_hours",38.43
"HBS","Women","work_hours",49.07
"HBS","Women","work_hours",37.14
"HBS","Women","work_hours",29.73
"HBS","Women","work_hours",31.45
"HBS","Women","work_hours",23.97
"HBS","Women","work_hours",26.32
"HBS","Women","work_hours",34.02
"HBS","Women","work_hours",32.19
"HBS","Women","work_hours",30.81
"HBS","Women","work_hours",55.91
"HBS","Women","work_hours",54.01
"HBS","Women","work_hours",60.52
"HBS","Women","work_hours",46.21
"HBS","Women","work_hours",38.71
"HBS","Women","work_hours",31.65
"HBS","Women","work_hours",31.19
"HBS","Women","work_hours",36.03
"HBS","Women","work_hours",50.24
"HBS","Women","work_hours",45.33
"HBS","Women","work_hours",47.12
"HBS","Women","work_hours",38.5
"HBS","Women","work_hours",27.57
"HBS","Women","work_hours",42.61
"HBS","Women","work_hours",38.28
"HBS","Women","caregiven_hours",8.48
"HBS","Women","caregiven_hours",20.92
"HBS","Women","caregiven_hours",14.35
"HBS","Women","caregiven_hours",8.86
"HBS","Women","caregiven_hours",0.48
"HBS","Women","caregiven_hours",8.57
"HBS","Women","caregiven_hours",14.95
"HBS","Women","caregiven_hours",11.86
"HBS","Women","caregiven_hours",11.36
"HBS","Women","caregiven_hours",15.23
"HBS","Women","caregiven_hours",9.15
"HBS","Women","caregiven_hours",8.27
"HBS","Women","caregiven_hours",8.73
"HBS","Women","caregiven_hours",13.67
"HBS","Women","caregiven_hours",8.65
"HBS","Women","caregiven_hours",13.8
"HBS","Women","caregiven_hours",3.86
"HBS","Women","caregiven_hours",3.64
"HBS","Women","caregiven_hours",10.64
"HBS","Women","caregiven_hours",13.8
"HBS","Women","caregiven_hours",7.96
"HBS","Women","caregiven_hours",7.11
"HBS","Women","caregiven_hours",0
"HBS","Women","caregiven_hours",11.87
"HBS","Women","caregiven_hours",5.49
"HBS","Women","caregiven_hours",12.01
"HBS","Women","caregiven_hours",17.14
"HBS","Women","caregiven_hours",7.52
"HBS","Women","caregiven_hours",13.48
"HBS","Women","caregiven_hours",9.24
"HBS","Women","caregiven_hours",11.84
"HBS","Women","caregiven_hours",4.22
"HBS","Women","caregiven_hours",12.09
"HBS","Women","caregiven_hours",16.52
"HBS","Women","caregiven_hours",18.98
"HBS","Women","caregiven_hours",4.06
"HBS","Women","caregiven_hours",12.67
"HBS","Women","caregiven_hours",7.46
"HBS","Women","caregiven_hours",12.61
"HBS","Women","caregiven_hours",9.11
"HBS","Women","caregiven_hours",8.76
"HBS","Women","caregiven_hours",13.41
"HBS","Women","caregiven_hours",13.73
"HBS","Women","caregiven_hours",11.4
"HBS","Women","caregiven_hours",12.32
"HBS","Women","caregiven_hours",11.89
"HBS","Women","caregiven_hours",11.39
"HBS","Women","caregiven_hours",10.46
"HBS","Women","caregiven_hours",14.58
"HBS","Women","caregiven_hours",13.55
"HBS","Women","caregiven_hours",13.97
"HBS","Women","caregiven_hours",15.53
"HBS","Women","caregiven_hours",12.75
"HBS","Women","caregiven_hours",9.24
"HBS","Women","caregiven_hours",4.55
"HBS","Women","caregiven_hours",7.56
"HBS","Women","caregiven_hours",5.65
"HBS","Women","caregiven_hours",8.51
"HBS","Women","caregiven_hours",7.37
"HBS","Women","caregiven_hours",9.02
"HBS","Women","caregiven_hours",4.88
"HBS","Women","caregiven_hours",6.89
"HBS","Women","caregiven_hours",11.78
"HBS","Women","caregiven_hours",11.07
"HBS","Women","caregiven_hours",7.98
"HBS","Women","caregiven_hours",15.06
"HBS","Women","caregiven_hours",1.79
"HBS","Women","caregiven_hours",12.41
"HBS","Women","caregiven_hours",17.85
"HBS","Women","caregiven_hours",7.96
"HBS","Women","caregiven_hours",11.94
"HBS","Women","caregiven_hours",7.21
"HBS","Women","caregiven_hours",9.89
"HBS","Women","caregiven_hours",14.08
"HBS","Women","caregiven_hours",5.43
"HBS","Women","caregiven_hours",7.23
"HBS","Women","caregiven_hours",12.66
"HBS","Women","caregiven_hours",12.08
"HBS","Women","caregiven_hours",14.03
"HBS","Women","caregiven_hours",16.26
"HBS","Women","caregiven_hours",13.85
"HBS","Women","caregiven_hours",4.61
"HBS","Women","caregiven_hours",10.77
"HBS","Women","caregiven_hours",8
"HBS","Women","caregiven_hours",9.97
"HBS","Women","caregiven_hours",14.59
"HBS","Women","caregiven_hours",11.38
"HBS","Women","caregiven_hours",10.78
"HBS","Women","caregiven_hours",9.4
"HBS","Women","caregiven_hours",11.99
"HBS","Women","caregiven_hours",4.11
"HBS","Women","caregiven_hours",7.89
"HBS","Women","caregiven_hours",18.08
"HBS","Women","caregiven_hours",13.08
"HBS","Women","caregiven_hours",5.19
"HBS","Women","caregiven_hours",3.86
"HBS","Women","caregiven_hours",5.2
"HBS","Women","caregiven_hours",12.9
"HBS","Women","caregiven_hours",12.17
"HBS","Women","caregiven_hours",7.16
"HBS","Women","party_and_hosting_hours",2.26
"HBS","Women","party_and_hosting_hours",4.96
"HBS","Women","party_and_hosting_hours",2.39
"HBS","Women","party_and_hosting_hours",2.88
"HBS","Women","party_and_hosting_hours",3.71
"HBS","Women","party_and_hosting_hours",2.64
"HBS","Women","party_and_hosting_hours",1.53
"HBS","Women","party_and_hosting_hours",2.17
"HBS","Women","party_and_hosting_hours",0.84
"HBS","Women","party_and_hosting_hours",3.94
"HBS","Women","party_and_hosting_hours",5.66
"HBS","Women","party_and_hosting_hours",3.49
"HBS","Women","party_and_hosting_hours",4.63
"HBS","Women","party_and_hosting_hours",1.7
"HBS","Women","party_and_hosting_hours",2.72
"HBS","Women","party_and_hosting_hours",2.73
"HBS","Women","party_and_hosting_hours",0.14
"HBS","Women","party_and_hosting_hours",3.18
"HBS","Women","party_and_hosting_hours",3.96
"HBS","Women","party_and_hosting_hours",4.37
"HBS","Women","party_and_hosting_hours",5.63
"HBS","Women","party_and_hosting_hours",0.05
"HBS","Women","party_and_hosting_hours",4.24
"HBS","Women","party_and_hosting_hours",4.43
"HBS","Women","party_and_hosting_hours",2.58
"HBS","Women","party_and_hosting_hours",4.2
"HBS","Women","party_and_hosting_hours",0.17
"HBS","Women","party_and_hosting_hours",3.43
"HBS","Women","party_and_hosting_hours",0
"HBS","Women","party_and_hosting_hours",3.62
"HBS","Women","party_and_hosting_hours",6.2
"HBS","Women","party_and_hosting_hours",6.08
"HBS","Women","party_and_hosting_hours",0
"HBS","Women","party_and_hosting_hours",4.07
"HBS","Women","party_and_hosting_hours",2.3
"HBS","Women","party_and_hosting_hours",2.95
"HBS","Women","party_and_hosting_hours",0
"HBS","Women","party_and_hosting_hours",3.77
"HBS","Women","party_and_hosting_hours",1.95
"HBS","Women","party_and_hosting_hours",3.75
"HBS","Women","party_and_hosting_hours",2.62
"HBS","Women","party_and_hosting_hours",0.95
"HBS","Women","party_and_hosting_hours",3.67
"HBS","Women","party_and_hosting_hours",4.19
"HBS","Women","party_and_hosting_hours",3.11
"HBS","Women","party_and_hosting_hours",4.13
"HBS","Women","party_and_hosting_hours",2.07
"HBS","Women","party_and_hosting_hours",5.57
"HBS","Women","party_and_hosting_hours",2.28
"HBS","Women","party_and_hosting_hours",1.84
"HBS","Women","party_and_hosting_hours",5.08
"HBS","Women","party_and_hosting_hours",5.23
"HBS","Women","party_and_hosting_hours",4.36
"HBS","Women","party_and_hosting_hours",3.44
"HBS","Women","party_and_hosting_hours",6.19
"HBS","Women","party_and_hosting_hours",0.98
"HBS","Women","party_and_hosting_hours",5.28
"HBS","Women","party_and_hosting_hours",6.43
"HBS","Women","party_and_hosting_hours",3.11
"HBS","Women","party_and_hosting_hours",4.17
"HBS","Women","party_and_hosting_hours",4.22
"HBS","Women","party_and_hosting_hours",5.39
"HBS","Women","party_and_hosting_hours",1.28
"HBS","Women","party_and_hosting_hours",4.79
"HBS","Women","party_and_hosting_hours",0
"HBS","Women","party_and_hosting_hours",7.15
"HBS","Women","party_and_hosting_hours",1.86
"HBS","Women","party_and_hosting_hours",2.37
"HBS","Women","party_and_hosting_hours",3.52
"HBS","Women","party_and_hosting_hours",0.5
"HBS","Women","party_and_hosting_hours",2.47
"HBS","Women","party_and_hosting_hours",3.12
"HBS","Women","party_and_hosting_hours",2.32
"HBS","Women","party_and_hosting_hours",7.05
"HBS","Women","party_and_hosting_hours",0
"HBS","Women","party_and_hosting_hours",2.79
"HBS","Women","party_and_hosting_hours",5.36
"HBS","Women","party_and_hosting_hours",1.33
"HBS","Women","party_and_hosting_hours",2.72
"HBS","Women","party_and_hosting_hours",6.89
"HBS","Women","party_and_hosting_hours",0
"HBS","Women","party_and_hosting_hours",1.39
"HBS","Women","party_and_hosting_hours",0.6
"HBS","Women","party_and_hosting_hours",4.26
"HBS","Women","party_and_hosting_hours",1.27
"HBS","Women","party_and_hosting_hours",3.94
"HBS","Women","party_and_hosting_hours",1.71
"HBS","Women","party_and_hosting_hours",2.69
"HBS","Women","party_and_hosting_hours",4.71
"HBS","Women","party_and_hosting_hours",3.27
"HBS","Women","party_and_hosting_hours",0
"HBS","Women","party_and_hosting_hours",1.93
"HBS","Women","party_and_hosting_hours",4.43
"HBS","Women","party_and_hosting_hours",6.72
